time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,p,0.023139697,0.9500575,0.019880133,0.028625695,0.032150805,0.022680394,0.032308355,0.9552152,0.02530766,0.9709547,0.2717604,0.5692925,0.12249768,0.39398548,0.05690665,0.021751149,0.6543277,0.9932949,0.260668,0.1457994,0.17503615
0.01,p,0.05552749,0.95335245,0.078568175,0.00893676,0.10154116,0.02427664,0.06466618,0.9594101,0.22114184,0.97190875,0.40908426,0.5424777,0.0973948,0.48028517,0.11139908,0.055234432,0.49306363,0.993961,0.19598268,0.08251145,0.026282417
0.02,p,0.23214664,0.8357964,0.37137705,0.010999459,0.3325148,0.06776747,0.05434575,0.9310635,0.69721556,0.9702897,0.3351632,0.3608367,0.07628952,0.4056105,0.08333421,0.1300207,0.40981162,0.9877455,0.15931228,0.040349618,0.0069430354
0.03,p,0.74749035,0.2978053,0.89837927,0.024247168,0.7955337,0.1363182,0.03623703,0.760775,0.9457661,0.8562609,0.24334437,0.18883534,0.021755684,0.33093587,0.022959987,0.6196818,0.18836395,0.9198443,0.07641333,0.02850382,0.002204685
0.04,a,0.94858676,0.06573271,0.9755002,0.034249354,0.95576304,0.15508641,0.01360616,0.24470927,0.97546107,0.3882621,0.12341288,0.07459856,0.007073682,0.18920808,0.007859202,0.93665385,0.030656513,0.612331,0.037833422,0.02382021,0.0008563256
0.05,a,0.98056483,0.028680079,0.98516667,0.06291252,0.9774467,0.16584879,0.0077296523,0.11303505,0.9734784,0.121292055,0.09617087,0.044300694,0.0055483095,0.16269337,0.0041178986,0.9728773,0.011003489,0.24481805,0.05330076,0.023506394,0.0007543733
0.06,a,0.9883175,0.01631582,0.9900595,0.07437359,0.9889255,0.081031546,0.0083347345,0.05650831,0.98198366,0.03443144,0.08506168,0.028729705,0.006888718,0.13541812,0.0031257248,0.98708194,0.0062100994,0.06891844,0.06870796,0.022471908,0.00067104463
0.07,a,0.98933095,0.014117454,0.9910171,0.09074344,0.9919171,0.041145418,0.011619148,0.027137773,0.9848079,0.010510772,0.08256741,0.019255107,0.01276373,0.123219825,0.0029958398,0.9898851,0.0053591235,0.025424048,0.055777997,0.016514353,0.0003772414
0.08,a,0.9834628,0.017925048,0.9883591,0.109051146,0.98939645,0.029710595,0.021876603,0.021978298,0.9834973,0.0066838725,0.06816654,0.019430844,0.03155762,0.13771518,0.0048214984,0.9870609,0.007931182,0.025360608,0.037735578,0.01702829,0.00013002663
0.09,a,0.9565425,0.044079736,0.97951406,0.11885189,0.97480154,0.028885202,0.15235202,0.03979524,0.97507524,0.012521686,0.10169731,0.047932275,0.06340929,0.18871035,0.01791519,0.97079027,0.027084993,0.14478756,0.047912315,0.021736205,3.817665e-05
0.1,a,0.8702789,0.14169115,0.952367,0.097972445,0.92630625,0.02764346,0.50849944,0.12335606,0.9465668,0.093900256,0.18622483,0.07949487,0.08419555,0.2972161,0.03257168,0.9230654,0.046761174,0.54218686,0.10381879,0.03660705,6.105127e-05
0.11,a,0.6958815,0.37231377,0.87459904,0.079712264,0.7823241,0.05506585,0.7587849,0.32403132,0.891086,0.4289309,0.2737991,0.109993696,0.10787441,0.47813582,0.03928694,0.8411116,0.039016858,0.74418664,0.16245912,0.053303372,7.6722936e-05
0.12,a,0.5638087,0.5529038,0.7825748,0.059017103,0.6374136,0.0722868,0.7780286,0.57680905,0.83313286,0.7253933,0.26685745,0.09686813,0.14333853,0.5825108,0.036241267,0.67418736,0.046893615,0.7983808,0.26956126,0.07788607,0.00024524948
0.13,p,0.40505004,0.7128833,0.62792045,0.051911704,0.4545446,0.08419939,0.72945744,0.80567163,0.7479421,0.87959,0.21643196,0.080644816,0.17417234,0.60496616,0.021072641,0.40039247,0.05852809,0.8307219,0.5667387,0.105807036,0.0021650903
0.14,p,0.27567232,0.8169157,0.50041515,0.040719863,0.32616982,0.07827276,0.6558291,0.9075909,0.6428141,0.9396509,0.20077664,0.09287144,0.1682645,0.5518483,0.012189114,0.2452716,0.062959224,0.8638231,0.7546426,0.11000314,0.008243763
0.15,p,0.17362829,0.90152663,0.32701415,0.027617931,0.21625637,0.06723648,0.5130175,0.9508707,0.48217714,0.9676876,0.22583163,0.122826055,0.15336522,0.48597157,0.008651925,0.16330418,0.057909347,0.89832205,0.7981608,0.09624959,0.0120170275
0.16,p,0.046510056,0.97290075,0.0893558,0.014382315,0.06717943,0.028527249,0.19101991,0.98579615,0.15656598,0.98914975,0.3700994,0.20807126,0.084705055,0.29757792,0.012957495,0.055890244,0.065443285,0.93955874,0.85441947,0.08408241,0.013392081
0.17,p,0.010019284,0.99215966,0.014832646,0.0071255593,0.018757546,0.0060246494,0.017532304,0.9964787,0.0445336,0.9962388,0.35159433,0.17161019,0.022893038,0.18968922,0.012968885,0.012748356,0.048323665,0.9583282,0.9354574,0.046586137,0.007231388
0.18,p,0.028601168,0.98434776,0.043811295,0.016152637,0.058318153,0.013315327,0.0056049256,0.9940425,0.13648976,0.9930593,0.29525042,0.14640377,0.022724755,0.32595986,0.012563245,0.021256952,0.05833726,0.9511648,0.9312044,0.050378636,0.0012235927
0.19,p,0.1471712,0.87916905,0.2539946,0.05033276,0.2619022,0.048034012,0.007406988,0.9664908,0.65897363,0.98347515,0.22780535,0.1134541,0.033992723,0.41945866,0.01202627,0.101544224,0.096754946,0.9685874,0.7367142,0.025878638,0.0008084472
0.2,a,0.794769,0.26087162,0.9120496,0.068484865,0.8299219,0.13715269,0.008062923,0.7207713,0.9679532,0.88970006,0.14959781,0.065633,0.016623145,0.24870294,0.0039594863,0.64166564,0.036379125,0.88261706,0.27817404,0.020587707,0.00077148544
