time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,f,0.34061095,0.7648015,0.45917434,0.03505345,0.41791058,0.17209676,0.6027003,0.66757756,0.5314076,0.6661437,0.6047168,0.7946112,0.08758511,0.28593886,0.09339596,0.3520602,0.64132476,0.93657804,0.06573603,0.38934717,0.14616738
0.01,f,0.42500675,0.73842365,0.52586937,0.008833701,0.49967533,0.1882782,0.5146105,0.7448575,0.6717441,0.71823996,0.663819,0.7717493,0.035275813,0.1928583,0.055255163,0.46299866,0.52192026,0.93561363,0.03262216,0.31339705,0.024384448
0.02,b,0.5423845,0.58526254,0.68339884,0.0055455714,0.5661283,0.302977,0.47656283,0.7072758,0.80354685,0.68259215,0.6802066,0.6117962,0.02095932,0.16072085,0.02031793,0.62774926,0.31762815,0.9022605,0.017536301,0.15795827,0.0031816594
0.03,b,0.66539454,0.43065763,0.8318835,0.007274087,0.69698316,0.3086452,0.44250095,0.60715234,0.91117364,0.5964234,0.61409307,0.42504478,0.016378358,0.15869914,0.012318775,0.8163193,0.11843643,0.8525476,0.01497967,0.08915777,0.0003758239
0.04,a,0.80947876,0.284531,0.90956587,0.013305452,0.84000087,0.25988638,0.36529177,0.44907942,0.95540416,0.3951107,0.5423105,0.30471364,0.016947778,0.16672108,0.010335803,0.9060854,0.047108144,0.75716954,0.027004113,0.07671298,0.00041787783
0.05,a,0.90148324,0.16607615,0.955909,0.020664366,0.9148966,0.14727166,0.31655815,0.25762945,0.97509766,0.20865539,0.41064984,0.22022158,0.023349896,0.18504852,0.009421405,0.9459198,0.029331375,0.59046143,0.050885614,0.08412338,0.0013034708
0.06,a,0.9414038,0.10504464,0.9735458,0.021318628,0.94979334,0.07030769,0.19500278,0.16727833,0.98482007,0.12576856,0.30943164,0.16151968,0.026605505,0.22653174,0.009186781,0.954514,0.025583662,0.36257717,0.07002267,0.094717704,0.0023792868
0.07,a,0.9511998,0.08722992,0.97632104,0.024361176,0.95755726,0.04967132,0.14277391,0.14401539,0.9893928,0.11068314,0.27496034,0.12082787,0.037327264,0.26510265,0.008699525,0.95003074,0.020901764,0.2346871,0.087861195,0.10335062,0.0018671803
0.08,a,0.97222614,0.045162573,0.9866954,0.0195789,0.9783852,0.022722885,0.0827641,0.08686675,0.9950197,0.057639807,0.20507671,0.07071461,0.024018379,0.17664902,0.007347983,0.9722787,0.013951223,0.124116726,0.06662146,0.07153874,0.0013650457
0.09,a,0.9858735,0.020586519,0.9927129,0.013849027,0.9910219,0.00968629,0.02455109,0.050231542,0.997566,0.02809827,0.1369861,0.037272543,0.011368572,0.13007163,0.0061491793,0.9851569,0.009888955,0.049867712,0.054721832,0.04217271,0.00053067814
0.1,a,0.99136287,0.0119768195,0.99518967,0.015567995,0.99450874,0.009648144,0.009444186,0.03268664,0.9980453,0.0147317,0.09504014,0.01916862,0.008950871,0.09665369,0.0042060185,0.98954606,0.0053157564,0.026817465,0.04801073,0.024948286,0.00013715088
0.11,a,0.99366206,0.008596638,0.9962703,0.020467427,0.9960614,0.007371974,0.0044318885,0.016501643,0.9979831,0.0033916298,0.056620024,0.0096488455,0.009713924,0.08491668,0.0028033918,0.9924135,0.0020120046,0.010588892,0.02487865,0.010969985,3.742578e-05
0.12,a,0.99164695,0.010453482,0.994665,0.024211932,0.9947318,0.005309062,0.0067734,0.010243636,0.9968705,0.0014883053,0.03536852,0.00808118,0.018427903,0.11694261,0.0044633006,0.9891098,0.0016314838,0.0073510166,0.01219726,0.006041678,7.1984296e-06
0.13,a,0.9784504,0.025051827,0.9879401,0.026084946,0.985526,0.005008637,0.026332805,0.012658227,0.99509525,0.0021792254,0.031818554,0.012883479,0.051479124,0.23869905,0.009740032,0.9739728,0.0035957578,0.016763186,0.011139959,0.006894269,2.5904358e-06
0.14,a,0.93360054,0.08258626,0.97031283,0.031052167,0.958401,0.0045579346,0.15491404,0.028402368,0.9892564,0.017220167,0.05513729,0.028527921,0.10967229,0.37229058,0.012592121,0.9302536,0.013318392,0.08465594,0.02778381,0.014634816,1.6768163e-05
0.15,a,0.8324379,0.20159978,0.9317688,0.03859265,0.9011644,0.0071719303,0.4211423,0.06964485,0.972951,0.09906565,0.1065855,0.04682999,0.23196582,0.545766,0.019959185,0.86689705,0.023761421,0.15568206,0.08736442,0.036858656,7.284127e-05
0.16,a,0.6956105,0.3664287,0.86754894,0.04649296,0.8240954,0.010463836,0.5932614,0.17482749,0.94152826,0.32958603,0.14464015,0.0651926,0.35726368,0.6430385,0.022399755,0.79713815,0.045159806,0.18466906,0.26578447,0.07986565,0.00047378117
0.17,a,0.5275311,0.5679758,0.75705326,0.051161,0.68391335,0.016576402,0.6765556,0.47875637,0.8813191,0.6044232,0.14645913,0.06873511,0.44640666,0.72322565,0.020665256,0.6400844,0.067871116,0.22663651,0.5832003,0.13842276,0.002520695
0.18,a,0.3611487,0.747337,0.587355,0.042678263,0.4920586,0.019840416,0.6803517,0.7462725,0.75850344,0.8177746,0.14783044,0.071266316,0.43111336,0.74175644,0.017187934,0.4287863,0.07206492,0.31579742,0.81164503,0.19523677,0.009187246
0.19,t,0.2590534,0.8367646,0.46694693,0.039164193,0.39208063,0.02379769,0.61331993,0.87335205,0.6414236,0.9139404,0.123929925,0.06099885,0.41582006,0.7136892,0.012843159,0.29176992,0.057059854,0.40762177,0.90603125,0.2174073,0.017582549
0.2,t,0.2340416,0.8692672,0.42154753,0.03414596,0.35962746,0.025559124,0.5396448,0.9145694,0.6071258,0.9508795,0.094659686,0.054356605,0.288228,0.65869856,0.0082807215,0.22548088,0.044707336,0.41508654,0.948567,0.19353066,0.022900421
0.21,t,0.17969133,0.910603,0.31793925,0.036582667,0.27923575,0.024569396,0.49188104,0.9469035,0.5183223,0.9725531,0.081948735,0.05117109,0.16990544,0.5257574,0.0065162824,0.15599701,0.030247692,0.43245527,0.9711886,0.1613086,0.023857363
0.22,t,0.087874636,0.9532639,0.1471181,0.02315535,0.120604195,0.012438977,0.29123533,0.98007745,0.31907043,0.9893248,0.08219618,0.05703451,0.08001646,0.36398166,0.00575374,0.07050345,0.020004585,0.47470298,0.97982955,0.14834227,0.028369552
0.23,t,0.034654204,0.9793707,0.060698364,0.009122146,0.049459763,0.003869389,0.05903216,0.9928193,0.19073172,0.9965049,0.08594309,0.057007395,0.02760106,0.24093047,0.007871525,0.02467331,0.015593526,0.479744,0.98686934,0.103390224,0.015271136
0.24,t,0.015264955,0.9891232,0.028930727,0.004302028,0.025716301,0.0017864667,0.007335028,0.9968734,0.13627113,0.99814373,0.109602585,0.0440392,0.011277919,0.17163895,0.01445495,0.008369536,0.013674549,0.484785,0.9916474,0.086753376,0.005042287
