time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,f,0.2797367,0.78324956,0.43678924,0.09057864,0.32809976,0.25817052,0.8649398,0.66784567,0.41259703,0.59385806,0.66526204,0.58281904,0.3404399,0.6181462,0.3534849,0.60454386,0.4616145,0.8932973,0.3764204,0.38913947,0.10759068
0.01,f,0.3619086,0.72530514,0.5212356,0.061371557,0.3847632,0.24892479,0.8763022,0.6038153,0.63187134,0.4048444,0.7361691,0.5435982,0.28478464,0.6270866,0.27041623,0.7492415,0.18190745,0.8795342,0.26443148,0.23881373,0.008253175
0.02,a,0.63879305,0.47537157,0.76307297,0.09752306,0.6330604,0.24066249,0.80875754,0.38397425,0.85094017,0.2410613,0.60839784,0.3681853,0.20079486,0.51123524,0.15881647,0.8553163,0.065019585,0.7941283,0.118443355,0.117493875,0.0058839633
0.03,a,0.83620137,0.24998568,0.91494894,0.08317203,0.8538038,0.11510863,0.63817984,0.21450233,0.9470956,0.11120919,0.38705537,0.17088664,0.10485343,0.35609114,0.08505799,0.94027406,0.027694508,0.59554315,0.08455488,0.0727626,0.0045432555
0.04,a,0.9085675,0.16356665,0.9478081,0.0907613,0.9205353,0.08568285,0.43825406,0.14917795,0.96775407,0.06450996,0.27201617,0.10822963,0.08238636,0.31042406,0.065012425,0.9627465,0.014966877,0.40287346,0.08155893,0.07187757,0.0028778007
0.05,a,0.94482785,0.09766386,0.95739233,0.13017854,0.95129013,0.07894653,0.23799554,0.10087408,0.9743051,0.034713782,0.23168491,0.08386393,0.076221064,0.3173665,0.05970546,0.96615833,0.010089915,0.19498895,0.089411736,0.08228815,0.002904954
0.06,a,0.95966715,0.06962167,0.957941,0.19251479,0.9633519,0.06870186,0.13554256,0.08943192,0.9790737,0.022230998,0.22716318,0.07008054,0.07902189,0.31197435,0.049753927,0.96416605,0.007845601,0.08620561,0.10646494,0.085865185,0.0020052486
0.07,a,0.96471536,0.064062074,0.9500103,0.2801904,0.96656775,0.072158046,0.07278624,0.07362335,0.9767774,0.019055692,0.223284,0.056991037,0.07341974,0.31470367,0.039059002,0.956958,0.0072674067,0.037032865,0.1218562,0.08702818,0.0012505316
0.08,a,0.9668529,0.060802195,0.93414116,0.38049483,0.96931,0.07408002,0.042831205,0.04666678,0.96957964,0.013690771,0.17426239,0.04090157,0.0691869,0.36130917,0.033658683,0.9535437,0.004342184,0.019296994,0.083792515,0.07488252,0.00047358248
0.09,a,0.9604222,0.074595444,0.8688534,0.5629869,0.96441734,0.089082785,0.02501762,0.034386788,0.9344361,0.011520371,0.12144398,0.03687412,0.0876637,0.4119604,0.04502151,0.9425808,0.0036235044,0.012551436,0.05181766,0.06003058,0.00024298693
0.1,a,0.93043524,0.11879937,0.76827604,0.672574,0.9441571,0.099625885,0.03895492,0.04462105,0.86779606,0.01672925,0.10444119,0.042537168,0.15775475,0.52329385,0.10299337,0.90475833,0.007213527,0.017108498,0.048220295,0.07441265,0.00015791017
0.11,a,0.87585646,0.20519854,0.7226462,0.6689253,0.9115502,0.048721924,0.09886512,0.08255002,0.8649799,0.06265107,0.095697336,0.04251916,0.23400557,0.6173972,0.20594475,0.8408096,0.027188266,0.06409539,0.05946222,0.12949088,0.00022743292
0.12,a,0.8171714,0.30156705,0.7892666,0.5196812,0.86442834,0.0281008,0.20212673,0.32939327,0.89143366,0.48598754,0.10391585,0.06255011,0.22489145,0.5999057,0.1755268,0.7522296,0.075125694,0.35556328,0.19044638,0.27074993,0.0011738456
