time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,p,0.08250489,0.36420995,0.09575058,0.038327713,0.09580046,0.033562988,0.070185184,0.5923962,0.0567869,0.6480022,0.07159085,0.41324005,0.071073614,0.31474492,0.0040741586,0.07255297,0.30385756,0.8683832,0.16887215,0.09620501,0.87833714
0.01,p,0.043482117,0.39929095,0.0543695,0.018147921,0.05948939,0.01498235,0.027228713,0.66383487,0.036199287,0.7403104,0.059451893,0.40062726,0.030884359,0.24605155,0.0039010898,0.0371158,0.30957475,0.9235565,0.17495205,0.08169827,0.8851734
0.02,p,0.034858227,0.5490548,0.04439788,0.013179979,0.05320659,0.0113972435,0.013894054,0.80758494,0.04428422,0.88427436,0.08743101,0.401812,0.023311859,0.18297935,0.007617644,0.02554249,0.35254836,0.96538097,0.20570137,0.08838454,0.80975914
0.03,p,0.028641324,0.75185436,0.03565023,0.00867241,0.051538117,0.009682637,0.006736609,0.9141823,0.061406534,0.95543593,0.13990566,0.3845537,0.022577956,0.13958043,0.014160498,0.019424666,0.4178668,0.9858925,0.24764504,0.07523766,0.6294832
0.04,p,0.018938886,0.9115686,0.01827923,0.0058863563,0.031586573,0.009801113,0.0023066215,0.96566856,0.043509264,0.9829778,0.19072413,0.36664832,0.02177069,0.12788641,0.02754678,0.011830584,0.47382528,0.9946286,0.29610115,0.0687366,0.34722415
0.05,p,0.032181047,0.96135473,0.03456022,0.010021364,0.046958998,0.023053657,0.0028221188,0.981152,0.084164985,0.99051607,0.18855084,0.26452562,0.04115536,0.35839206,0.077236235,0.01956562,0.38237393,0.9966931,0.29925403,0.0497124,0.069547415
0.06,p,0.13301253,0.9157673,0.16867824,0.016182201,0.17523935,0.069083124,0.007115885,0.9666512,0.31546524,0.98725045,0.11235093,0.17255381,0.02684016,0.5448258,0.082665026,0.06794363,0.42804635,0.99522716,0.120112956,0.042074323,0.010367319
0.07,p,0.3192164,0.7805445,0.41834152,0.049861003,0.35947222,0.17654613,0.02543578,0.89220935,0.6153864,0.96033376,0.07166708,0.100338906,0.027088339,0.74977016,0.06663917,0.22802103,0.2617846,0.9797854,0.102663524,0.031561393,0.004011962
0.08,p,0.60223645,0.547239,0.7095378,0.13632989,0.59414697,0.24687818,0.04099181,0.49206826,0.7868399,0.8306073,0.054397848,0.04338869,0.025452323,0.8757985,0.049628627,0.43868288,0.06383834,0.8588984,0.05050612,0.02382661,0.001121804
0.09,a,0.79876244,0.3161915,0.8464064,0.25859377,0.7727399,0.28118747,0.033413727,0.19125319,0.84887594,0.47242814,0.0435227,0.03616693,0.013384622,0.85485125,0.05563552,0.64470243,0.021972312,0.48143145,0.03338443,0.0238542,0.00084237143
0.1,a,0.910726,0.1669228,0.90390015,0.36507624,0.9080555,0.24256326,0.016892726,0.09992111,0.8841425,0.14079304,0.04355959,0.03018209,0.010291326,0.76257294,0.06690465,0.8156259,0.014922365,0.17401585,0.041998222,0.018650128,0.000674723
0.11,a,0.9473139,0.10870605,0.9079973,0.50173366,0.9559267,0.15414138,0.009555116,0.0760606,0.9070652,0.037405666,0.06295469,0.027584229,0.009962846,0.6427999,0.0537477,0.88272977,0.009034903,0.06067895,0.06952709,0.020202948,0.00041916812
0.12,a,0.9415973,0.10491695,0.89095587,0.56776285,0.9546329,0.11786865,0.015108574,0.0892024,0.89977825,0.030650737,0.10517903,0.04386704,0.014283915,0.608262,0.04711449,0.8759563,0.017994918,0.045381956,0.14207603,0.02555804,0.00074843573
