time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,p,0.9573896,0.124412596,0.011879645,0.032344542
0.01,p,0.9499464,0.18328063,0.012006797,0.055983257
0.02,p,0.93205243,0.13330427,0.09050583,0.30791715
0.03,w,0.8428107,0.114868276,0.24463879,0.7008456
0.04,w,0.72020835,0.06276374,0.36083347,0.9031885
0.05,w,0.39645213,0.05937842,0.7020264,0.96157545
0.06,w,0.04947082,0.04675024,0.90063494,0.98091525
0.07,a,0.011314964,0.04638027,0.94806725,0.98123443
0.08,a,0.00966272,0.049049325,0.9202717,0.9580434
0.09,a,0.018871611,0.042147018,0.9131565,0.88799703
0.1,r,0.09740503,0.04962638,0.88092124,0.72601587
0.11,r,0.59888595,0.08514964,0.86323774,0.54395795
0.12,r,0.84597915,0.07011089,0.83207226,0.47259396
0.13,r,0.9337059,0.062208846,0.72379714,0.37183207
0.14,t,0.9811767,0.10279558,0.3971512,0.17937726
0.15,t,0.9936166,0.1050469,0.09024583,0.024104437
0.16,t,0.9930207,0.096437834,0.025817705,0.014554007
0.17,t,0.98625207,0.09417874,0.058312815,0.042542666
0.18,t,0.95809263,0.092817426,0.35897866,0.17912567
0.19,t,0.71985686,0.06317725,0.8555148,0.61978525
0.2,t,0.25284442,0.031151788,0.94862396,0.8346385
0.21,t,0.048201505,0.042709015,0.9201557,0.9063891
0.22,e,0.012136252,0.06291082,0.7735651,0.9392677
0.23,e,0.04104821,0.047129523,0.6083508,0.9089273
0.24,k,0.34715402,0.03373528,0.6342994,0.80194813
0.25,k,0.797921,0.042260233,0.5989079,0.6744725
0.26,k,0.95219344,0.026708169,0.4473009,0.3767533
0.27,k,0.9883387,0.021648746,0.14856386,0.06508022
0.28,k,0.9950052,0.016059084,0.07903243,0.017725902
0.29,k,0.9957093,0.025676064,0.059931237,0.016510142
0.3,k,0.9901772,0.042018015,0.059581008,0.05834078
0.31,k,0.9540522,0.06374393,0.135246,0.37493554
0.32,k,0.51824605,0.07618357,0.30962557,0.7924424
0.33,e,0.09907066,0.053327285,0.54252857,0.92318475
0.34,e,0.039913103,0.064636506,0.8392252,0.9528214
0.35000000000000003,a,0.026241383,0.15670687,0.9277884,0.94765097
0.36,a,0.019628638,0.32197842,0.9441845,0.9177872
0.37,a,0.0069143465,0.39447373,0.94127744,0.9042794
0.38,a,0.0035626546,0.35194418,0.94596946,0.89118147
0.39,a,0.006421622,0.3517149,0.931865,0.84400624
0.4,a,0.074239634,0.28762394,0.9291846,0.88328344
0.41000000000000003,a,0.014007657,0.1413809,0.95957255,0.94047576
0.42,a,0.007971244,0.078038804,0.9564018,0.94065535
0.43,a,0.014532458,0.092998184,0.9399107,0.8981033
0.44,a,0.049980864,0.22104828,0.9004272,0.8254032
0.45,p,0.384395,0.38966513,0.8241971,0.72278136
0.46,p,0.63608664,0.49990773,0.6150465,0.4703962
0.47000000000000003,p,0.7493886,0.6602989,0.38280886,0.26360923
0.48,p,0.79950404,0.72409415,0.16310963,0.11934462
0.49,p,0.8045792,0.71357626,0.07055549,0.07161687
0.5,w,0.7526504,0.7251867,0.0450253,0.11723967
0.51,w,0.60664743,0.728277,0.061059516,0.26974115
0.52,w,0.34503812,0.625332,0.13670167,0.56021017
0.53,w,0.07016235,0.3957382,0.21102291,0.8022924
0.54,w,0.026775667,0.19746159,0.37815034,0.8841093
0.55,w,0.023256198,0.11523778,0.53323984,0.9198155
0.56,w,0.0804994,0.09358085,0.6173409,0.9103263
0.5700000000000001,w,0.2615916,0.1090223,0.65860957,0.83422863
0.58,t,0.7401312,0.09044801,0.7484361,0.69108796
0.59,t,0.92642593,0.04807827,0.6193001,0.4331727
0.6,t,0.95122284,0.029209172,0.43297333,0.31373197
0.61,t,0.9588784,0.022027986,0.3280717,0.25925547
0.62,t,0.969802,0.023103712,0.3131625,0.20652762
0.63,t,0.99061966,0.029418612,0.1516428,0.07506992
0.64,t,0.9974047,0.03085842,0.04592113,0.012865875
0.65,t,0.9974832,0.030188523,0.035312165,0.00963751
0.66,t,0.9889483,0.031060303,0.27206984,0.07026943
0.67,t,0.8660617,0.038545106,0.9360119,0.5542019
0.68,a,0.23810044,0.018601533,0.99486685,0.9338198
0.6900000000000001,a,0.051567513,0.015568009,0.99679637,0.98067176
0.7000000000000001,a,0.027392616,0.030355757,0.99123716,0.9632365
0.71,a,0.05616439,0.046752177,0.9700801,0.90707916
0.72,a,0.35821486,0.057419866,0.9361063,0.79792434
0.73,k,0.7137249,0.073061034,0.8835727,0.69023883
0.74,k,0.87765807,0.079173416,0.69259506,0.47028458
0.75,k,0.91115606,0.09868298,0.41631317,0.23967478
0.76,f,0.9346565,0.10432969,0.16006982,0.088472314
0.77,f,0.95084053,0.10685873,0.08245627,0.05444569
0.78,f,0.9489251,0.13830397,0.056464117,0.07354025
0.79,f,0.91141987,0.17333618,0.095363654,0.23726442
0.8,G,0.7518238,0.6472707,0.13058506,0.47200423
0.81,G,0.3662509,0.8073537,0.24060637,0.59125334
0.8200000000000001,G,0.14244285,0.7398873,0.4189514,0.7375294
0.8300000000000001,G,0.07478465,0.56182194,0.5601333,0.8114548
0.84,G,0.055686127,0.38756,0.7353503,0.8221633
0.85,a,0.04418168,0.2717414,0.8139437,0.786734
0.86,a,0.029945232,0.2937494,0.8340321,0.7860426
0.87,a,0.01907757,0.45489475,0.8543425,0.7770257
0.88,B,0.01635543,0.72101796,0.8215465,0.6714568
0.89,B,0.04348108,0.88394594,0.4729935,0.28937387
0.9,B,0.06743364,0.9169375,0.13412295,0.12554479
0.91,m,0.10530094,0.897597,0.08979871,0.10307325
0.92,m,0.097292714,0.8758331,0.19054326,0.17226875
0.93,w,0.0592323,0.8140517,0.49379387,0.47619367
0.9400000000000001,w,0.023472393,0.63660777,0.6094158,0.76038724
0.9500000000000001,w,0.011636014,0.35766453,0.65903884,0.84637207
0.96,w,0.012539559,0.16598341,0.6925463,0.8629232
0.97,w,0.036349766,0.13303259,0.73311806,0.7789342
0.98,w,0.1239643,0.20423323,0.7486328,0.58170295
0.99,t,0.31670323,0.21810901,0.5542831,0.4089809
1.0,t,0.81112444,0.13940911,0.55814385,0.3675086
1.01,t,0.94737107,0.07672132,0.45202053,0.21797647
1.02,t,0.96148974,0.058451094,0.36184746,0.1649664
1.03,t,0.9805493,0.066761576,0.2249214,0.09248607
1.04,t,0.99319416,0.08222774,0.08103692,0.026077079
1.05,t,0.9963417,0.08725798,0.057277262,0.01259916
1.06,t,0.9928857,0.07240312,0.14573304,0.038496155
1.07,t,0.9713918,0.078512214,0.4672966,0.16918154
1.08,a,0.74189126,0.062884256,0.91957706,0.6844598
1.09,a,0.16527458,0.026547315,0.97177553,0.94523424
1.1,a,0.03298715,0.054799035,0.9592484,0.96401525
1.11,a,0.021917611,0.12816294,0.9252075,0.9425678
1.12,e,0.03177756,0.13945955,0.87755144,0.8547873
1.1300000000000001,e,0.063903764,0.09933698,0.8049564,0.75112605
1.1400000000000001,e,0.22293709,0.078564964,0.5374811,0.6825171
1.1500000000000001,e,0.5054651,0.058823172,0.4088276,0.6256971
1.16,e,0.72522575,0.07069482,0.23727311,0.54271257
1.17,tS,0.8138853,0.09716684,0.113697715,0.30780607
1.18,tS,0.8420689,0.13900733,0.04835714,0.09996079
1.19,x,0.8624609,0.1709647,0.059354868,0.073764026
1.2,x,0.9461185,0.44516757,0.13452347,0.13384333
1.21,x,0.9406107,0.6452029,0.10325994,0.24808244
1.22,x,0.81462026,0.73576885,0.22604536,0.48853868
1.23,e,0.53573674,0.6909684,0.47890764,0.6929411
1.24,e,0.2020825,0.5559012,0.6971716,0.81903845
1.25,a,0.1054289,0.4715013,0.8388341,0.8416767
1.26,a,0.07064514,0.44613877,0.92604923,0.85335314
1.27,a,0.049734436,0.4256638,0.9509929,0.86709625
1.28,a,0.037432957,0.38336727,0.95590514,0.88078356
1.29,a,0.01573225,0.27204078,0.95747036,0.90092266
1.3,a,0.009634175,0.12611632,0.95212656,0.9003154
1.31,a,0.015622208,0.05965339,0.93352646,0.8761627
1.32,a,0.090880916,0.07946315,0.8481508,0.7406694
1.33,z,0.213581,0.10316459,0.48294392,0.42492548
1.34,z,0.21241537,0.05837881,0.16580753,0.18348454
1.35,z,0.25836784,0.04406956,0.084897175,0.1138968
1.36,z,0.57614464,0.059851892,0.108407326,0.10395991
1.37,p,0.8180387,0.08557998,0.07488712,0.06124139
1.3800000000000001,p,0.8891012,0.09962184,0.040961314,0.032280624
1.3900000000000001,p,0.9222994,0.10463205,0.031735625,0.025348995
1.4000000000000001,p,0.86939543,0.10223214,0.05455264,0.08064025
1.41,p,0.7724946,0.11203324,0.18602669,0.35954288
1.42,w,0.58253473,0.062074926,0.35190043,0.79628325
1.43,w,0.1441038,0.03125439,0.48980355,0.9534786
1.44,w,0.062861346,0.038985103,0.6452041,0.96614057
1.45,w,0.1187374,0.06273157,0.7275655,0.9252788
1.46,t,0.46454343,0.070145056,0.79263484,0.78505105
1.47,t,0.90402037,0.049234856,0.72913396,0.5025412
1.48,t,0.9519493,0.033553068,0.56908375,0.30678925
1.49,t,0.9665748,0.027152136,0.3931413,0.2171735
1.5,t,0.9747465,0.02770401,0.2940697,0.17024742
1.51,t,0.98938817,0.03387634,0.17776819,0.07604731
1.52,t,0.9972285,0.036893204,0.055874784,0.017097685
1.53,t,0.9980188,0.047690723,0.043822464,0.009857324
1.54,t,0.99495894,0.05444547,0.10402603,0.028024511
1.55,t,0.96911186,0.056746047,0.5044178,0.20334445
1.56,t,0.71876866,0.050564766,0.91791445,0.6443023
1.57,a,0.32175556,0.034531236,0.96412617,0.8843874
1.58,a,0.1157371,0.06642065,0.95355755,0.9136672
1.59,a,0.10569207,0.20863345,0.88102007,0.81518096
1.6,e,0.16409202,0.29937848,0.4424507,0.8396549
1.61,e,0.3323578,0.18454047,0.49867487,0.81711376
1.62,k,0.71779776,0.13820347,0.4038884,0.6622443
1.6300000000000001,k,0.79679936,0.122360595,0.25320238,0.5357134
1.6400000000000001,x,0.8435837,0.09162412,0.11133053,0.32407475
1.6500000000000001,x,0.8042411,0.07695569,0.052270837,0.21149854
1.6600000000000001,x,0.72465897,0.07479201,0.028086683,0.14313164
1.67,x,0.5878206,0.08781266,0.025152946,0.101515286
1.68,x,0.358672,0.13693197,0.0418332,0.17478722
1.69,x,0.22851199,0.13726278,0.10989363,0.48313004
1.7,x,0.15676162,0.13147356,0.16042373,0.74511665
1.71,j,0.08215088,0.16249236,0.3833699,0.86737925
1.72,j,0.051196184,0.2442002,0.6242112,0.9286772
1.73,j,0.022201002,0.27937675,0.76765233,0.95118713
1.74,a,0.013765475,0.18771769,0.81067824,0.9513464
1.75,a,0.009189291,0.1342383,0.8277454,0.93119246
1.76,a,0.013173252,0.28212023,0.8348071,0.86652386
1.77,a,0.19956289,0.6561497,0.7286693,0.61112845
1.78,B,0.50575924,0.87942684,0.33552828,0.26444387
1.79,B,0.62209374,0.91304964,0.0700448,0.07535655
1.8,B,0.5430183,0.91573393,0.04709979,0.04192434
1.81,B,0.22915816,0.8815713,0.08878038,0.058098417
1.82,B,0.042143032,0.8044802,0.10246846,0.13005136
1.83,rr,0.009508831,0.6486728,0.09175818,0.3087232
1.84,rr,0.0061541446,0.33015814,0.16031617,0.52217823
1.85,rr,0.013551384,0.16998856,0.26423755,0.6423598
1.86,rr,0.029123947,0.15113832,0.4173653,0.6546091
1.87,rr,0.08109547,0.13199542,0.47799373,0.6519273
1.8800000000000001,tS,0.5052523,0.09408272,0.36788258,0.45722133
1.8900000000000001,tS,0.856059,0.05354089,0.20295832,0.2256388
1.9000000000000001,tS,0.93366396,0.0393771,0.13065037,0.15911818
1.9100000000000001,tS,0.9495958,0.044521116,0.069571815,0.08756503
1.92,tS,0.96507984,0.04289363,0.029528493,0.023563245
1.93,tS,0.9670229,0.040958207,0.02629898,0.023475334
1.94,tS,0.95856464,0.04977388,0.049648676,0.04850036
1.95,tS,0.91060406,0.058370065,0.17027582,0.16064773
1.96,tS,0.64924306,0.05560712,0.48605818,0.53128237
1.97,e,0.3566392,0.053957656,0.7510662,0.7503804
1.98,e,0.1315626,0.07506213,0.6653725,0.8616715
1.99,e,0.100303255,0.23968491,0.5405191,0.768957
2.0,e,0.29272303,0.34455803,0.30309817,0.74510753
2.0100000000000002,e,0.39741284,0.27906796,0.1931426,0.7434639
2.02,e,0.58845884,0.2671958,0.10174858,0.60827625
2.0300000000000002,x,0.7189463,0.25986767,0.11381201,0.33338547
2.04,x,0.7263237,0.24072851,0.08871303,0.18159536
2.05,x,0.6952337,0.28395724,0.1149603,0.16828819
2.06,x,0.545706,0.34539616,0.16601034,0.29871142
2.07,x,0.3097056,0.31322157,0.20927331,0.59212947
2.08,e,0.0891098,0.2684541,0.30435318,0.7576786
2.09,e,0.040661424,0.28688473,0.51889944,0.85495484
2.1,e,0.029579146,0.26678708,0.6796774,0.88893044
2.11,e,0.019217445,0.20122775,0.8352467,0.92615896
2.12,e,0.015498817,0.11149501,0.9154211,0.9314233
2.13,e,0.027144575,0.07976505,0.9069994,0.9063295
2.14,f,0.18252976,0.14439851,0.88508433,0.82375866
2.15,f,0.49381915,0.20209505,0.8474611,0.66874737
2.16,f,0.403,0.19120951,0.68994945,0.39881912
2.17,f,0.39770412,0.17870653,0.39247802,0.17509258
2.18,f,0.37343726,0.19755344,0.20291151,0.0968189
2.19,f,0.20353526,0.21653672,0.17527317,0.17427146
2.2,f,0.13075672,0.26643154,0.23947255,0.326782
2.21,f,0.07304017,0.2484544,0.44138786,0.54812014
2.22,rr,0.025638666,0.2323978,0.64706063,0.7410099
2.23,rr,0.013154185,0.25150365,0.80425465,0.8486941
2.24,rr,0.015315103,0.22454667,0.82739615,0.90081257
2.25,rr,0.02783834,0.16285078,0.87395066,0.90001273
2.2600000000000002,rr,0.07212718,0.08917026,0.8584042,0.8028517
2.27,rr,0.39141867,0.086397156,0.67992145,0.5442611
2.2800000000000002,tS,0.70278424,0.079124905,0.3607558,0.34226614
2.29,tS,0.83462036,0.069969475,0.19146763,0.20971204
2.3000000000000003,tS,0.8481001,0.065397084,0.07014563,0.096518934
2.31,f,0.85649884,0.05367194,0.025110338,0.035680283
2.32,f,0.8943163,0.05281312,0.031417973,0.027407544
2.33,f,0.8960294,0.06515819,0.057518374,0.04362216
2.34,f,0.8200683,0.069909126,0.164883,0.14816661
2.35,f,0.5058181,0.07066517,0.4448882,0.4253661
2.36,e,0.32075638,0.07477977,0.7946797,0.7687191
2.37,e,0.16079132,0.088746384,0.8557565,0.89011824
2.38,e,0.07644593,0.12039627,0.73237383,0.8857601
2.39,e,0.10208912,0.33728996,0.6162727,0.7437291
2.4,e,0.22025402,0.23947617,0.21215715,0.8347894
2.41,e,0.36642212,0.13641588,0.10332344,0.82310134
2.42,e,0.5568924,0.097872384,0.041308247,0.721345
2.43,x,0.6965091,0.08805704,0.027879827,0.4810249
2.44,x,0.6907264,0.0760968,0.027736563,0.30543473
2.45,x,0.68015,0.06942376,0.032040626,0.18814348
2.46,x,0.7169319,0.07333084,0.041563116,0.09461862
2.47,x,0.68802077,0.0896679,0.11111531,0.09893068
2.48,x,0.52484167,0.12289308,0.4597289,0.28259152
2.49,x,0.40215662,0.13542861,0.54897547,0.5250579
2.5,x,0.29142648,0.15482722,0.81867296,0.7693355
2.5100000000000002,x,0.11623105,0.19850405,0.90736604,0.9150912
2.52,a,0.019007888,0.27656618,0.9098278,0.9505165
2.5300000000000002,a,0.014026333,0.2961711,0.9041717,0.9362213
2.54,a,0.013209203,0.27671984,0.9145573,0.89257145
2.5500000000000003,a,0.0113827335,0.2611873,0.89808834,0.83136445
2.56,a,0.017434876,0.2768647,0.8520524,0.7282725
2.57,m,0.030900804,0.38382977,0.7725033,0.55769163
2.58,m,0.08857547,0.5592954,0.57969034,0.3533219
2.59,m,0.20081605,0.69261384,0.43586907,0.25822896
2.6,m,0.3608067,0.775346,0.36189315,0.2249714
2.61,m,0.49363807,0.8029765,0.29102793,0.21651106
2.62,m,0.48211452,0.7884864,0.22921066,0.20733413
2.63,m,0.47059098,0.77976143,0.21134043,0.2330406
2.64,m,0.27026019,0.80309016,0.24563442,0.33873954
2.65,w,0.17345417,0.80414623,0.2906351,0.5186158
2.66,w,0.09912186,0.6803064,0.34240136,0.63171244
2.67,w,0.08737062,0.3672998,0.37512794,0.7665491
2.68,e,0.10833005,0.24035026,0.26489326,0.7987851
2.69,e,0.28575137,0.10442098,0.1750671,0.7754673
2.7,t,0.74708915,0.05503247,0.08529785,0.70234317
2.71,t,0.93135655,0.05306722,0.11229029,0.4763803
2.72,t,0.9648272,0.073842056,0.09599438,0.26430377
2.73,t,0.9732633,0.08164678,0.07042103,0.06207097
2.74,t,0.9798881,0.06463552,0.045741,0.035605386
2.75,t,0.970219,0.08147849,0.056301933,0.062492214
2.7600000000000002,t,0.9128364,0.08124472,0.20196846,0.2256969
2.77,t,0.67682964,0.09010375,0.69836575,0.65994686
2.7800000000000002,e,0.30457693,0.06143681,0.8223023,0.8185556
2.79,e,0.08956637,0.08619018,0.75826824,0.8922279
2.8000000000000003,e,0.12225354,0.26710102,0.41925356,0.8510528
2.81,e,0.21303515,0.14197181,0.42416012,0.82432353
2.82,k,0.5006324,0.123453796,0.3963501,0.72024745
2.83,k,0.792123,0.14488216,0.30553725,0.5717438
2.84,k,0.8685796,0.13945974,0.17318492,0.23874527
2.85,x,0.8668281,0.10594201,0.068167605,0.090900384
2.86,x,0.800817,0.12792802,0.067186885,0.09397464
2.87,x,0.53560305,0.1621725,0.12351949,0.23679611
2.88,x,0.30520248,0.15110898,0.29478118,0.5347076
2.89,e,0.17927931,0.14710636,0.38364428,0.8207758
2.9,e,0.04631826,0.13377488,0.48857337,0.9148569
2.91,e,0.0322698,0.19225274,0.5715622,0.9440451
2.92,e,0.051042546,0.2916921,0.6314712,0.9098388
2.93,e,0.052911997,0.3103385,0.60934705,0.8854779
2.94,e,0.055943094,0.2000683,0.6514282,0.84509414
2.95,e,0.07236657,0.137058,0.6192244,0.76710576
